,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,ElectricityUse(Percentage),SteamUse(Percentage),NaturalGasUse(Percentage),NumberOfYearsENERGYSTARCertified,BuildingAge,NumberOfPropertyUses,PrimaryPropertyType_Commercial,PrimaryPropertyType_Education,PrimaryPropertyType_Health,PrimaryPropertyType_Hospitality,PrimaryPropertyType_Other,PrimaryPropertyType_Residential,PrimaryPropertyType_ServiceFacility,LargestPropertyUseType_Commercial,LargestPropertyUseType_Education,LargestPropertyUseType_Health,LargestPropertyUseType_Hospitality,LargestPropertyUseType_Leisure,LargestPropertyUseType_Other,LargestPropertyUseType_Residential,LargestPropertyUseType_ServiceFacility,SecondLargestPropertyUseType_ Commercial,SecondLargestPropertyUseType_Commercial,SecondLargestPropertyUseType_Education,SecondLargestPropertyUseType_Health,SecondLargestPropertyUseType_Hospitality,SecondLargestPropertyUseType_Leisure,SecondLargestPropertyUseType_None,SecondLargestPropertyUseType_Other,SecondLargestPropertyUseType_Residential,SecondLargestPropertyUseType_ServiceFacility,ThirdLargestPropertyUseType_Commercial,ThirdLargestPropertyUseType_Education,ThirdLargestPropertyUseType_Health,ThirdLargestPropertyUseType_Hospitality,ThirdLargestPropertyUseType_Leisure,ThirdLargestPropertyUseType_None,ThirdLargestPropertyUseType_Other,ThirdLargestPropertyUseType_Residential,ThirdLargestPropertyUseType_ServiceFacility
2524,47.63429,-122.27652,1.0,16,153312,0,153312,148590.0,72317.0,4722.0,51.0,20628680.0,792.6,5.17,31.83355890924674,0.0,68.16644593837317,0.0,53,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2530,47.61811,-122.33908,1.0,19,1206670,201857,1004813,319361.0,181047.0,177210.0,87.0,27684480.0,393.29,0.33,84.31953571098319,0.0,15.680457064752526,789.0,7,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2535,47.53857,-122.28026,1.0,1,24200,0,24200,24200.0,0.0,0.0,73.0,826488.6875,22.38,0.92,56.42363979724768,0.0,43.576398013312186,0.0,48,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2540,47.63651,-122.34418,1.0,4,23513,2211,21302,15200.0,2600.0,1800.0,,1740568.25,49.79,2.12,53.11190756237223,0.0,46.888078074502396,0.0,35,5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2547,47.56785,-122.37039,1.0,3,66610,0,66610,66720.0,0.0,0.0,,640377.0,18.81,0.28,51.44063575050322,0.0,48.55936424949678,0.0,22,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2548,47.56774,-122.33289,1.0,1,36000,0,36000,34000.0,1400.0,0.0,,3646053.75,58.79,1.63,80.16436949126161,0.0,19.83560993855343,0.0,66,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2559,47.71387,-122.3535,1.0,2,23222,0,23222,15006.0,0.0,0.0,62.0,1219863.125,55.06,2.37,17.277594156311594,0.0,82.72239559663713,0.0,78,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2562,47.61426,-122.3253,1.0,2,24476,0,24476,7501.0,5872.0,5375.0,,2662054.25,91.69,3.75,40.461271591290824,0.0,59.53871901746556,0.0,92,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2564,47.61386,-122.32481,1.0,2,24750,0,24750,19240.0,2050.0,1250.0,,782343.8125,28.07,1.13,37.338826655576064,0.0,62.661197310869,0.0,106,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2567,47.61339,-122.32594,1.0,3,60000,0,60000,48783.0,0.0,0.0,52.0,3625407.5,121.63,2.03,42.39556518818919,0.0,57.604421020257725,0.0,112,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2568,47.61449,-122.32592,1.0,2,46560,0,46560,46560.0,0.0,0.0,,690557.6875,17.31,0.37,60.778846951870335,0.0,39.2211983014091,0.0,62,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2575,47.63303,-122.34268,1.0,3,30408,0,30408,25000.0,5408.0,0.0,61.0,1440554.25,10.04,0.33,99.99998264556854,0.0,0.0,0.0,36,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2579,47.63439,-122.34078,1.0,3,30109,0,30109,28400.0,7200.0,0.0,89.0,1465795.75,34.03,1.13,64.78631146256222,0.0,35.21370559302004,0.0,96,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2583,47.63985,-122.36712,1.0,2,25481,0,25481,25481.0,0.0,0.0,92.0,917100.3125,38.59,1.51,23.911342849967678,0.0,76.08862307524292,0.0,56,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2584,47.53515,-122.26556,1.0,1,141297,0,141297,141297.0,0.0,0.0,76.0,19423344.0,717.93,5.08,34.99851518873372,0.0,65.00147451437816,0.0,49,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2593,47.62298,-122.33082,1.0,2,27788,0,27788,32610.0,4874.0,0.0,73.0,2119806.25,35.99,1.3,78.30734530573254,0.0,21.6926429007368,0.0,104,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2603,47.729,-122.34473,1.0,4,41704,8584,33120,41704.0,0.0,0.0,73.0,1943899.25,58.52,1.4,49.85813951005949,0.0,50.14184762919168,0.0,26,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2606,47.56683,-122.33358,1.0,2,22324,0,22324,21000.0,0.0,0.0,53.0,588856.125,22.33,1.0,32.9279074748522,0.0,67.07207129755167,0.0,75,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2607,47.5661,-122.33358,1.0,2,31360,0,31360,32000.0,0.0,0.0,,1725108.25,39.65,1.26,65.29410545686046,0.0,34.70588005129533,0.0,70,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2608,47.56555,-122.33362,1.0,1,30496,0,30496,14344.0,10272.0,8012.0,,1992158.25,46.01,1.51,65.04774407354435,0.0,34.952243377251776,0.0,69,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2614,47.61545,-122.3238,1.0,3,27600,0,27600,13175.0,9175.0,0.0,84.0,1072151.375,12.57,0.46,89.70179234252252,0.0,10.298172681073137,0.0,94,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2623,47.66312,-122.35311,1.0,2,55974,0,55974,56000.0,0.0,0.0,98.0,6135173.0,203.21,3.63,43.320750694397695,0.0,56.67924930560231,0.0,55,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2628,47.70883,-122.28887,1.0,1,22583,0,22583,22583.0,0.0,0.0,95.0,1981360.0,70.92,3.14,37.53512738724916,0.0,62.46487261275083,0.0,62,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2631,47.66117,-122.3391,1.0,3,31686,7358,24328,25927.0,6750.0,3743.0,35.0,2305643.5,16.07,0.51,99.99997831408021,0.0,0.0,0.0,19,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
